customer_id,customer_geohash,order_id,vendor_id,day_of_week,order_time,order_day,chain_id,vendor_geohash,cuisine_origin,avg_vendor_rating,num_products,total_order_value,products_ordered
04ece82835,w21zb,1573,a23e4559,0,20:59:14,36 days,788f82f6,w21zb,american,3.5,1,3.6,Chicken D'Light
04ece82835,w21zb,1574,72398da2,3,16:51:48,74 days,f7dea215,w21zc,italian,4.5,1,21.6,Super Family Meal
04ece82835,w21zb,1577,44e654c6,0,10:48:08,8 days,06bb4947,w21zb,malaysian,4.5,1,0.0,Add Sambal Chilli
04ece82835,w21zb,1578,2c9d2dd8,5,15:06:34,48 days,0b3a115c,w21zc,indian,4.0,1,3.6,Wanton Noodle Set B (with 6 pcs fried wanton)
04ece82835,w21zb,1579,2c9d2dd8,1,19:35:15,37 days,0b3a115c,w21zc,indian,4.5,1,2.4,Wanton Noodle 
04ece82835,w21zb,1580,fff081d3,2,18:49:04,10 days,6c0cff21,w21zb,snacks,3.5,1,15.6,Royal Chocolate
04ece82835,w21zb,1581,906df9f0,4,16:29:34,75 days,2b2906d9,w21zb,snacks,3.5,2,8.8,"Fish & Chips, Fried Whole Chicken"
04ece82835,w21zb,1582,a09256a5,1,12:16:32,58 days,66c9978d,w21zc,japanese,4.5,2,12.799999999999999,"201. Japanese Garlic Karaage Don, 204. Chicken Cutlet Don"
05826199f4,w21z8,6349,5b565df5,3,19:44:36,67 days,c9b20466,w21z8,thai,4.5,1,2.8,B18. Fresh Thai Coconut 泰国香椰
0585286dc5,w21xx,7307,9a8147e5,6,13:50:39,42 days,dbd82ff1,w21xx,snacks,4.0,1,7.2,6pc Chickenjoy Bucket Ala Carte
0585286dc5,w21xx,7308,819b47ff,6,13:47:22,42 days,2e7411ae,w21xx,snacks,4.0,1,2.0,Mango Freeze
0585286dc5,w21xx,7309,591407c2,5,18:58:27,34 days,d6d59f09,w21zt,american,3.7,3,4.8,"Blackcurrant Juice, Loaded Tater Tots, Fruit Punch"
0597627f09,w21zs,10606,6f753b68,1,11:31:23,9 days,90e80b03,w21zk,malaysian,3.5,1,4.0,Murtaburger
0598620af2,w21zu,2879,baaf3ffa,5,22:41:01,69 days,238b614b,w21zu,malaysian,4.0,2,6.800000000000001,"Chicken Wing & Fish Cake, Luncheon Meat & Egg Bee Hoon Set 鸡翅膀 + 鱼饼 + 午餐肉 + 蛋米粉套餐, Otah & Fish Cake, Luncheon Meat & Cabbage & Egg Bee Hoon Set 鸡翅膀 + 鱼饼 + 午餐肉 + 蛋米粉套餐"
0598620af2,w21zu,2880,baaf3ffa,3,22:41:45,74 days,238b614b,w21zu,malaysian,3.5,1,3.2,"Chicken Wing & Fish Cake, Luncheon Meat & Egg Bee Hoon Set 鸡翅膀 + 鱼饼 + 午餐肉 + 蛋米粉套餐"
0598620af2,w21zu,2881,baaf3ffa,4,23:11:05,33 days,238b614b,w21zu,malaysian,4.0,1,3.2,"Chicken Wing & Fish Cake, Luncheon Meat & Egg Bee Hoon Set 鸡翅膀 + 鱼饼 + 午餐肉 + 蛋米粉套餐"
0598620af2,w21zu,2882,baaf3ffa,0,23:29:58,71 days,238b614b,w21zu,malaysian,4.2,2,6.0,"Otah & Chicken Wing +Egg Bee Hoon Set 乌达 + 鸡翅膀 + 蛋米粉套餐, Chicken Wing & Fish Cake, Luncheon Meat & Egg Bee Hoon Set 鸡翅膀 + 鱼饼 + 午餐肉 + 蛋米粉套餐"
0598620af2,w21zu,2883,baaf3ffa,4,21:08:08,68 days,238b614b,w21zu,malaysian,3.5,1,3.2,"Chicken Wing & Fish Cake, Luncheon Meat & Egg Bee Hoon Set 鸡翅膀 + 鱼饼 + 午餐肉 + 蛋米粉套餐"
0598620af2,w21zu,2884,f74a9b6b,2,13:40:51,66 days,a2b5040f,w21zu,indonesian,4.5,1,4.0,Ayam Tanpa Tulang + Nasi
0598620af2,w21zu,2885,c533dfee,6,19:00:45,7 days,614e7541,w21zg,snacks,4.2,2,6.0,"30. Teriyaki Chicken Set, 33. Fried Ebi & Teriyaki Chicken Bento"
05dcd7961d,w21ze,11086,67ca76b7,3,18:15:21,81 days,71dcecc6,w21z7,vietnamese,4.0,2,7.599999999999999,"D13W. Vietnamese Cofeee White, P03. Chicken Noodle Soup"
05dcd7961d,w21ze,11087,0e8b74b7,2,16:31:12,3 days,015861de,w23b4,snacks,4.0,1,4.0,504. Chicken Chop Spaghetti
05dcd7961d,w21ze,11088,0e8b74b7,2,21:25:09,17 days,015861de,w23b4,snacks,4.0,1,3.2,703. Fried Rice with Chicken Cutlet
05dcd7961d,w21ze,11089,0e8b74b7,4,12:26:05,19 days,015861de,w23b4,snacks,4.0,1,4.0,504. Chicken Chop Spaghetti
05dcd7961d,w21ze,11090,0e8b74b7,4,15:49:55,82 days,015861de,w23b4,snacks,4.0,1,4.0,504. Chicken Chop Spaghetti
05dcd7961d,w21ze,11091,bdc88600,5,11:04:06,55 days,d6d59f09,w21z7,american,4.2,2,5.6,"Chicken Ham & Cheese, Smoked Chicken"
05dcd7961d,w21ze,11092,bdc88600,0,18:15:31,57 days,d6d59f09,w21z7,american,4.0,3,7.6,"Fried Chicken Sando, Chicken Ham & Cheese, Garlic Bread Sticks"
05dcd7961d,w21ze,11093,2e66b552,4,21:19:41,33 days,6c0cff21,w21ze,snacks,4.5,1,16.0,Chocolate Truffle
05dcd7961d,w21ze,11094,f1ed26ef,0,12:48:49,64 days,916f5b63,w21ze,snacks,3.5,2,4.8,"Dumpling Noodles, Dumpling Noodles"
05dcd7961d,w21zs,11095,a52e19b5,4,19:24:01,89 days,4a58f7bf,w21zs,asian,4.5,1,3.2,Thai Style Chicken Cutlet with Fried Rice
05de3b3270,w21zu,4343,1bba7142,2,15:20:06,38 days,67fd1fd8,w21zu,snacks,3.5,1,2.8,Soy Gibraltar
05e20238cb,w21zs,6483,3227b866,3,11:43:02,88 days,9c37f2d7,w21ze,chinese,3.5,1,3.2,Signature Chilli Ban Mee 辨椒板面
05ea89752f,w21zt,4995,569f8326,5,11:08:43,41 days,dd1e8393,w21zt,japanese,4.5,2,5.2,"16.Teriyaki Chicken Set Meal 照烧鸡扒套餐 , 1.Salmon + Teriyaki Chicken Bento 三文鱼+照烧鸡扒饭盒 "
05f3420b45,w21zv,4696,d92bc5a1,6,11:07:29,63 days,2f0df5ab,w21zt,malaysian,4.5,2,7.6,"Popiah Prawn, Nasi Lemak Set 4"
05f3420b45,w21zv,4697,0d42e8da,1,16:48:37,37 days,9cb34cee,w21zt,snacks,4.0,2,8.4,"Fondant, Classic Box"
06359ac6cf,w21ze,8419,9118607f,0,15:54:18,1 days,6c529825,w21zu,snacks,4.2,2,4.800000000000001,"Taro Milk Tea + Bubble, Pure Tea - Iced"
06359ac6cf,w21ze,8423,7e400a4e,1,09:28:09,23 days,4080800b,w21ze,chinese,4.5,2,8.0,"Pork Egg & Cheese 肉蛋起司, Taiwanese Popcorn Chicken Rice 鹽酥雞飯"
06359ac6cf,w21ze,8424,b9e9589f,0,11:40:48,64 days,11697024,w21z6,snacks,4.5,2,8.799999999999999,"Vanilla Flan, 2 Sourdough Waffles"
06359ac6cf,w21ze,8425,d0b9276f,5,13:12:03,69 days,6c529825,w21ze,snacks,4.0,1,2.8,Bubble Milk Tea
06359ac6cf,w21ze,8426,869b143c,1,19:15:38,37 days,fd4a5c04,w21ze,japanese,4.0,1,5.6,Salmon Teriyaki
06359ac6cf,w21ze,8427,ab0cc622,5,09:28:41,69 days,85d3b4f4,w21z7,chinese,4.5,3,8.4,"106 Bamboo Shoots Soon Kueh 潮州顺粿, 65 Bean Curd with Prawn Roll 鲜竹卷, 6 BBQ Pork Chee Cheong Fun Roll 叉烧肠粉"
06359ac6cf,w21ze,8430,8fcc5303,1,13:48:54,9 days,548719e2,w21ze,snacks,4.0,1,6.4,Bangers & Mash
06359ac6cf,w21ze,8431,8fcc5303,4,12:01:10,26 days,548719e2,w21ze,snacks,4.0,1,6.4,Bangers & Mash
06359ac6cf,w21ze,8432,5d3d5562,1,13:13:48,51 days,fe7274b5,w21ze,snacks,3.8,2,5.6,"Friend King Oyster Mushroom, Fried Tteokbokki"
06359ac6cf,w21ze,8433,dc171d59,0,16:29:58,15 days,d64ef46d,w21zs,chinese,3.8,4,15.2,"Steamed Yam Cake With Chinese Sausage 腊味菜脯蒸芋头糕, Maine Lobster & Scallop Fried Radish Cake 龙虾带子炒香辣萝卜糕, Pan Fried Water Chestnut Cake & Nian Gao 煎马蹄连年糕..."
06359ac6cf,w21ze,8434,dc171d59,6,11:45:08,63 days,d64ef46d,w21zs,chinese,4.0,1,6.8,Maine Lobster & Scallop Fried Radish Cake 龙虾带子炒香辣萝卜糕
06359ac6cf,w21ze,8435,9ec7e9f4,0,10:31:06,29 days,89370eab,w21ze,snacks,5.0,2,5.2,"Sakura Rose Swiss Roll with Mascarpone Cream, Meatless Beef, Avocado Omelette, Mushroom & Cheese Wrap"
06359ac6cf,w21ze,8436,448a5482,2,10:25:58,66 days,45b7cc87,w21ze,snacks,4.2,3,6.8,"Kopi O (Large), Fried Bee Hoon With Chicken Wing, Fried Mee Goreng With Chicken Wing"
06359ac6cf,w21ze,8437,448a5482,6,08:54:14,7 days,45b7cc87,w21ze,snacks,4.0,1,5.2,Fried Bee Hoon With Chicken Wing Set
06359ac6cf,w21ze,8438,6bd8c10f,4,10:17:58,40 days,79d0524e,w21ze,singaporean,4.2,2,4.4,"Nasi Lemak, 10 Pcs (Plastic Container)"
06359ac6cf,w21ze,8439,d311b316,1,12:39:23,58 days,c4e5165b,w21zu,chinese,4.0,1,3.2,Large
06359ac6cf,w21ze,8440,d311b316,0,16:17:19,29 days,c4e5165b,w21zu,chinese,3.2,2,4.4,"Large, Barley"
06359ac6cf,w21ze,8441,91b5b769,4,10:47:05,82 days,79e0c199,w21zs,snacks,4.0,3,8.0,"19. Korean Stir-Fried Rice Cake, Korean Abalone Porridge, 1. Hot Plate Saba Fish"
06359ac6cf,w21ze,8442,6ee9ddd9,4,08:15:17,33 days,0968f81a,w21ze,chinese,4.5,1,1.2,Egg Tart 蛋挞
0646ac9617,w21zg,10108,79dc2640,4,09:36:12,26 days,cf0c1ca0,w21zg,chinese,4.0,1,3.2,Chicken Cutlet Minced Meat Noodle
0646ac9617,w21zg,10109,7b8bd453,0,11:46:46,22 days,d01fc39a,w21zg,singaporean,4.2,2,6.0,"9. Yong Tow Foo with Chee Cheong Fun (酿豆腐猪肠粉), 2. Koo Kee Special Noodle (高记招牌面)"
0646ac9617,w21zg,10110,7b8bd453,3,11:08:18,81 days,d01fc39a,w21zg,singaporean,4.0,1,3.6,1. Koo Kee Set Meal (高记招牌套餐)
0646ac9617,w21zg,10111,94db9c0b,1,16:03:24,44 days,ec78c376,w21ze,chinese,3.5,1,2.8,Sweet & Sour Pork Rice 咕佬肉饭
0646ac9617,w21zg,10112,e39f4403,2,11:07:50,3 days,d801d057,w21zg,chinese,4.2,4,8.4,"Pumpkin Rice 金瓜饭, Stewed Tau Kee 卤豆枝, Ten Tonic Ginseng Chicken Soup 十全大补人参鸡汤..."
0646ac9617,w21zg,10113,fc64fcb3,0,19:50:38,22 days,06bb4947,w21zg,malaysian,4.0,2,16.8,"Buddy Meal A: 2 X Nasi Lemak + Bergedil + 2 Drinks (U.P 25), Buddy Meal A: 2 X Nasi Lemak + Bergedil + 2 Drinks (U.P 25)"
064c551d45,w21z8,11636,627ab7b1,6,12:12:42,56 days,313fefcc,w21z8,snacks,4.5,3,5.6,"Milk Tea Medium, Green Milk Tea Medium, Hazelnut Milk Tea Large"
066fb80c15,w21zt,9477,db9f5069,2,16:40:55,10 days,24975bf7,w21zt,american,4.5,2,7.6000000000000005,"Double Prosperity Beef Upsized Meal, Double Prosperity Beef Burger®"
066fb80c15,w21zt,9478,ac2583fd,3,11:46:51,46 days,7ea0fd6e,w21zm,indian,4.0,3,12.0,"Jeera Pulao, Butter Chicken with Garlic Naan ✔️, Plain"
067351dcd4,w21z7,11937,94027f7b,2,11:56:40,52 days,e8661f66,w21ze,singaporean,4.2,2,8.0,"Chicken Rice Box for 1, Chicken Rice Box for 1"
067351dcd4,w21z7,11940,020439a9,3,09:28:02,88 days,dfdc19d5,w21z7,japanese,4.8,2,8.0,"Bento A, Bento A"
067351dcd4,w21z7,11941,e77f2988,3,12:04:45,67 days,d25a8dca,w21z7,chinese,4.2,2,12.0,"Fujian Red Mushroom Seafood Lor Mee 红菇海鲜卤面, Putien Cabbage Rice 包菜饭	"
067351dcd4,w21zv,11942,ec785908,4,17:24:53,68 days,d7b22699,w21zt,chinese,4.0,3,18.799999999999997,"White Rice, Duck Roasted With Angelica Herb 当归烤鸭 (White Rice), Solo Set Black Vinegar Pork Trotters 猪脚醋饭"
0680bb61a6,w21ze,3838,2b16d26f,4,12:57:43,33 days,584139f2,w21zd,asian,4.0,2,4.4,"Cai Pu Omelette, Thunder Tea Rice"
0686d9a4f3,w21zg,2552,da359669,6,18:10:19,28 days,ec78c376,w21zu,chinese,3.7,3,11.2,"Small 小, Sweet & Sour Pork Rice 咕佬肉饭, S1. Yang Zhou Fried Rice, Prawn Paste Wings, Sunny Egg  扬州炒饭 + 虾酱鸡 + 荷包蛋"
0686d9a4f3,w21zg,2553,da359669,6,16:59:39,56 days,ec78c376,w21zu,chinese,3.5,2,8.8,"S3.  La La Seafood White Bee Hoon, Prawn Roll (5 pcs) 啦啦海鲜米粉+虾枣 (5粒)   FOC 1x Canned Drink附送1个罐装水, Sweet & Sour Pork Rice 咕佬肉饭"
0686d9a4f3,w21zg,2554,e8a56e65,2,17:19:28,73 days,53cd4159,w21zg,singaporean,4.0,4,12.4,"Chicken Drumstick Rice, Chicken Rice Set, Chicken Rice Set..."
0686d9a4f3,w21zg,2555,e8a56e65,5,13:08:02,62 days,53cd4159,w21zg,singaporean,3.8,3,8.799999999999999,"Chicken Rice, Chicken Rice Set, Chicken Drumstick Rice"
069a6c4f98,w21xx,6977,be2d05e7,6,12:36:39,28 days,e2de61c1,w21xx,american,4.0,1,3.2,Extremely Mac & Cheesy Chicken Sub
06a7f9eb7b,w21ze,10557,98788f48,5,16:55:34,69 days,55da4364,w21zd,snacks,4.5,2,11.6,"Signature Hainanese Pork Chop, Chicken Superburger with Egg"
06e90e55c7,w21zb,9727,c4f13e6b,6,17:51:28,28 days,0f494195,w21zb,chinese,4.0,6,6.0,"Luncheon Meat 午餐肉, Bok Choy 油菜, Mild Spicy 小辣..."
06e90e55c7,w21zb,9728,b513c59d,6,15:43:57,49 days,791ff6a5,w21zc,snacks,4.5,1,4.4,6 Piece Boneless Wings Combo
06e90e55c7,w21zb,9729,09620a65,5,11:13:27,41 days,30738765,w21zb,chinese,4.5,1,0.4,Instant Noodle
06e90e55c7,w23b6,9730,9b8b63f4,3,18:02:12,39 days,f306560e,w23b4,asian,3.5,1,6.4,Small
07226babaa,w23b1,7685,bde792e4,3,21:02:09,32 days,d123f5d1,w23b1,snacks,4.0,1,2.8,Red Bull Mango Booster 元气满满
07226babaa,w23b1,7686,bde792e4,4,21:12:31,47 days,d123f5d1,w23b1,snacks,4.0,1,2.8,Red Bull Mango Booster 元气满满
07226babaa,w23b1,7687,48c9dc10,4,19:22:23,5 days,ed80ab6b,w23b1,italian,4.0,1,10.4,"Regular (9"")"
07226babaa,w23b1,7688,48c9dc10,5,16:58:19,27 days,ed80ab6b,w23b1,italian,4.2,2,5.2,"Cinnastix, Coca-Cola (1.5L)"
07226babaa,w23b1,7689,48c9dc10,3,22:09:21,11 days,ed80ab6b,w23b1,italian,3.8,2,13.6,"Cinnastix, Regular (9"")"
0737d5ae5f,w21zs,11718,eeff118b,4,19:11:38,33 days,5daed5ee,w21zs,italian,5.0,1,3.2,Garlic Mozzarella Pops
073d9fc3c9,w21zm,4640,36003d75,6,19:35:22,70 days,ed80ab6b,w21zk,italian,3.8,2,7.6,"Coca-Cola (1.5L), 8pcs Golden Roasted Drummets"
073d9fc3c9,w21zm,4641,d48e29c5,5,20:42:38,69 days,c739b842,w21zk,indian,3.5,1,7.2,Angara Chicken Tikka
073d9fc3c9,w21zm,4642,d48e29c5,2,21:05:34,80 days,c739b842,w21zk,indian,4.0,1,7.2,Angara Chicken Tikka
073d9fc3c9,w21zm,4643,d48e29c5,4,19:50:11,40 days,c739b842,w21zk,indian,4.0,1,7.2,Angara Chicken Tikka
073d9fc3c9,w21zm,4644,d48e29c5,6,14:55:44,35 days,c739b842,w21zk,indian,4.0,1,1.6,Coke
073d9fc3c9,w21zm,4645,d48e29c5,5,20:57:38,55 days,c739b842,w21zk,indian,3.5,1,7.2,Angara Chicken Tikka
073d9fc3c9,w21zm,4646,6f753b68,5,18:18:45,55 days,90e80b03,w21zk,malaysian,4.0,1,1.6,Coin Prata
07721788d6,w21zs,10292,0ac3a662,4,11:17:55,75 days,0f494195,w21zs,chinese,3.7,8,7.6000000000000005,"Rice Cake 年糕, Beancurd Skin 豆皮, Mild Spicy 小辣..."
077cdb3d33,w21z8,6510,b513c59d,4,15:42:33,68 days,791ff6a5,w21zc,snacks,3.8,2,7.2,"Voodoo Fries (Large), 8 Piece Boneless Wings Combo"
077cdb3d33,w21z8,6511,6268886c,5,19:12:36,83 days,0f494195,w21z8,chinese,4.3,13,13.2,"Sliced Pork 猪肉片, Taiwan Sausage 台湾香肠, Instant Noodles 快熟面..."
077cdb3d33,w21z8,6512,69c74ab0,3,20:09:43,81 days,f9a1675f,w21z8,snacks,3.5,2,6.3999999999999995,"26. Jerry Fries & Wedges, 21. Fatty Bom Crunchy Chicken"
078081c8da,w21z8,823,86af335a,5,14:18:05,13 days,4779773f,w21z8,snacks,4.0,2,7.2,"Caramel Ice Blended®, Double Fudge Brownie Ice Blended"
0790f2e832,w23b5,9229,735eb8fe,6,22:57:45,0 days,c25e7217,w23b4,snacks,4.0,1,2.8,Spicy Koka Noodle Soup 香辣可口面汤
07a7e851a8,w21z8,6250,81623807,0,14:43:58,36 days,2a168619,w21xx,american,4.0,2,5.6,"Grilled Chicken With Rice 烤鸡套餐, Curry Chicken With Vegetable & Rice 咖喱鸡套餐"
07a7e851a8,w21z8,6251,81623807,2,20:06:27,24 days,2a168619,w21xx,american,3.8,2,5.6,"Curry Chicken With Vegetable & Rice 咖喱鸡套餐, Grilled Chicken With Rice 烤鸡套餐"
07a7e851a8,w21z8,6252,81623807,5,17:08:14,6 days,2a168619,w21xx,american,4.0,2,5.6,"Curry Chicken With Vegetable & Rice 咖喱鸡套餐, Grilled Chicken With Rice 烤鸡套餐"
07a7e851a8,w21z8,6253,81623807,3,14:00:29,53 days,2a168619,w21xx,american,3.8,2,5.6,"Grilled Chicken With Rice 烤鸡套餐, Curry Chicken With Vegetable & Rice 咖喱鸡套餐"
07a7e851a8,w21z8,6254,81623807,0,14:22:03,71 days,2a168619,w21xx,american,4.2,2,5.6,"Curry Chicken With Vegetable & Rice 咖喱鸡套餐, Grilled Chicken With Rice 烤鸡套餐"
07a7e851a8,w21z8,6255,81623807,4,15:56:56,61 days,2a168619,w21xx,american,3.5,2,5.6,"Grilled Chicken With Rice 烤鸡套餐, Curry Chicken With Vegetable & Rice 咖喱鸡套餐"
07a7e851a8,w21z8,6256,81623807,0,17:04:03,57 days,2a168619,w21xx,american,4.0,1,2.8,Curry Chicken With Vegetable & Rice 咖喱鸡套餐
07a7e851a8,w21z8,6257,71eb9456,2,13:50:02,38 days,f78e53e3,w21xx,snacks,4.2,2,4.8,"Steamed Chicken Drumstick Rice 白鸡腿饭, Roasted Chicken Drumstick Rice 烧鸡腿饭"
07e1597bea,w21zt,448,e7df2969,2,14:06:33,66 days,62aa80a8,w21zt,indonesian,4.2,2,8.0,"Grilled Fish, GadoMie™"
0851b2402f,w21z7,9005,2f614f9b,6,16:43:40,84 days,79df5bed,w21z7,chinese,3.0,1,0.8,Otah
0887869ed6,w21z7,10610,cc4373b7,2,18:28:46,3 days,7e0dfda2,w21z7,snacks,3.5,1,2.4,Fresh Taro Milk
0887869ed6,w21zu,10611,0b58b517,5,02:35:30,90 days,3a8cb214,w21zu,snacks,3.8,2,3.6,"Roasted Oolong Milk Tea 炭烤乌龙 奶茶, Fresh Peach Oolong  (Large)"
08a1353479,w21xx,3551,b6aef5c3,5,14:49:00,13 days,e2de61c1,w21xx,american,4.0,1,4.0,Extremely Mac & Cheesy Beef Flatbread
08a1353479,w21xx,3552,b6aef5c3,0,11:22:20,22 days,e2de61c1,w21xx,american,4.0,1,4.8,Chicken Bacon Flatbread
08a1353479,w21xx,3553,b6aef5c3,0,12:25:40,8 days,e2de61c1,w21xx,american,4.0,1,4.8,Subway Melt™ Flatbread
08a1353479,w21xx,3554,b6aef5c3,1,11:55:58,2 days,e2de61c1,w21xx,american,4.5,1,4.0,Extremely Mac & Cheesy Beef Flatbread
08bc2a5b56,w21z8,10741,3321fb84,4,11:58:07,26 days,000b5aa6,w21z8,snacks,4.0,1,3.6,Teriyaki Chicken Wholegrain Mixed Rice Bowl
08bc2a5b56,w21z8,10742,ac16ec7b,1,17:37:58,58 days,cc85bf49,w21z8,chinese,4.8,2,14.4,"Pork Ribs coated with Chef's Special Sauce (S), Imperial Three Eggs with Baby White(S)"
08bc2a5b56,w21z8,10743,1154503d,4,16:25:46,5 days,71edbf3f,w21z8,singaporean,4.0,1,2.4,Signature White Chicken for 1 Pax
08bc2a5b56,w21z8,10744,1154503d,5,16:51:54,48 days,71edbf3f,w21z8,singaporean,4.0,1,2.4,Signature White Chicken for 1 Pax
08bc2a5b56,w21z8,10745,1154503d,5,17:00:59,55 days,71edbf3f,w21z8,singaporean,4.5,1,2.4,Signature White Chicken for 1 Pax
08bc2a5b56,w21z8,10746,1154503d,5,16:58:23,69 days,71edbf3f,w21z8,singaporean,4.0,1,2.4,Signature White Chicken for 1 Pax
08bc2a5b56,w21z8,10747,1154503d,5,17:52:20,34 days,71edbf3f,w21z8,singaporean,4.0,1,2.4,Signature White Chicken for 1 Pax
08bc2a5b56,w21z8,10748,1154503d,4,18:29:53,26 days,71edbf3f,w21z8,singaporean,4.0,1,2.4,Signature White Chicken for 1 Pax
08bc2a5b56,w21z8,10749,1154503d,5,16:50:10,83 days,71edbf3f,w21z8,singaporean,3.5,1,2.4,Signature White Chicken for 1 Pax
08bc2a5b56,w21z8,10750,abbddf35,4,17:29:32,61 days,fda14533,w21z9,snacks,4.0,2,5.6,"Bitter Gourd Soup + Rice  苦瓜汤饭, Bitter Gourd Soup + Dry Noodle  苦瓜汤面干"
08e14e3545,w21xx,6139,73b68906,5,14:01:32,83 days,50064178,w21xx,malaysian,4.2,2,3.6,"Red Bean Soup 红豆汤, Braised Duck Rice Set 卤鸭饭套餐"
08e14e3545,w21xx,6140,681868b7,3,20:42:39,39 days,ec78c376,w21xx,chinese,4.0,1,6.0,"S3.  La La Seafood White Bee Hoon, Prawn Roll (5 pcs) 啦啦海鲜米粉+虾枣 (5粒)   FOC 1x Canned Drink附送1个罐装水"
08e14e3545,w21xx,6141,681868b7,2,21:17:32,31 days,ec78c376,w21xx,chinese,4.2,2,3.6,"Pokka Chrysanthemum Tea, Cereal Chicken Cutlet Rice 麦片鸡扒饭"
08e14e3545,w21xx,6142,681868b7,3,15:18:33,67 days,ec78c376,w21xx,chinese,4.0,1,3.6,Black Pepper Venison Rice 黑椒鹿肉饭
08e14e3545,w21xx,6143,681868b7,4,21:07:33,40 days,ec78c376,w21xx,chinese,4.5,1,0.8,Pokka Chrysanthemum Tea
08e14e3545,w21xx,6144,437d8ac8,1,20:47:04,30 days,2b458b72,w21xx,snacks,4.0,1,5.2,Lotus Root Soup With Pork Rib & Peanut
08e14e3545,w21xx,6145,0e37065b,1,10:48:09,72 days,8bace090,w21xx,chinese,4.2,3,3.2,"Black Fungus Salads 凉拌黑木耳, Seaweed Strips Salads 凉拌海带丝, Beef Tripe Salads 凉拌牛肚"
08e14e3545,w21xx,6146,336d42e8,3,17:52:15,46 days,d6f1c2eb,w21xx,asian,4.5,1,4.4,Wafu Pasta with Chicken in Chili Crab Sauce
08e14e3545,w21xx,6147,1f45f4b2,5,21:39:49,76 days,2d140b74,w21xx,chinese,4.5,1,2.8,Minced Meat Noodle 肉脞面
08e3e1ee79,w21z7,4514,bd44e455,4,10:43:29,54 days,f76d9c29,w21zk,singaporean,4.1,15,44.0,"D17) Siew Mai, D21) Golden Sand Bun, R14) Hor Fun..."
091684f200,w23b4,296,5f2b69cd,6,12:18:44,84 days,4f6f19e0,w21zu,chinese,3.8,2,8.0,"Fried Rice With Signature Crab Meat 招牌蟹肉炒饭, Seafood Stir-Fried Mee Sua 海鲜干炒面线"
09401844c6,w21zg,1009,38f00c9d,6,13:54:10,70 days,dd1e8393,w21zu,japanese,4.0,2,6.4,"5.Teriyaki Chicken + Yakitori Bento 照烧鸡扒+鸡肉串烧, 1.Salmon + Teriyaki Chicken Bento 三文鱼+照烧鸡扒饭盒"
09401844c6,w21zg,1010,38f00c9d,5,14:01:15,62 days,dd1e8393,w21zu,japanese,4.0,2,6.4,"5.Teriyaki Chicken + Yakitori Bento 照烧鸡扒+鸡肉串烧, 1.Salmon + Teriyaki Chicken Bento 三文鱼+照烧鸡扒饭盒"
09401844c6,w21zg,1011,38f00c9d,6,13:15:11,49 days,dd1e8393,w21zu,japanese,4.0,2,6.4,"1.Salmon + Teriyaki Chicken Bento 三文鱼+照烧鸡扒饭盒, 5.Teriyaki Chicken + Yakitori Bento 照烧鸡扒+鸡肉串烧"
096eb31cf7,w23b4,8487,1ba57388,6,12:59:03,84 days,fcebe115,w23b4,snacks,3.8,2,2.8,"Hot Earl Grey Milk Tea, Lemon Green Tea"
096eb31cf7,w23b4,8488,5a7a6fea,1,19:44:20,79 days,a6030a1e,w23b4,singaporean,4.2,2,4.0,"(02-06) Wanton Noodle Dry/Soup, (02-18) Carrot Cake Black"
096eb31cf7,w23b4,8489,e1d1b991,5,20:44:52,69 days,b6445467,w23b6,singaporean,4.2,2,5.6,"White Chicken with Rice with Beverage 白鸡饭和水, Roasted Chicken Rice with Beverage 烧鸡饭和水"
096eb31cf7,w23b4,8490,9d80373a,2,20:17:31,10 days,6d7e5575,w23b1,japanese,4.5,1,3.6,Tonkotsu Ramen
096eb31cf7,w23b4,8491,b7f81dfb,1,20:06:13,2 days,ec78c376,w23b4,chinese,4.0,1,2.4,Small 小
096eb31cf7,w23b4,8492,d285f97e,6,19:43:34,7 days,dd1e8393,w23b1,japanese,4.0,4,9.6,"25.Katsu Don 猪扒井 , 17.Fish Fillet Omelette Rice 鱼柳蛋包饭 , 16.Teriyaki Chicken Set Meal 照烧鸡扒套餐 ..."
09790dff6b,w21z4,5181,1a586144,6,15:58:55,0 days,71887d80,w21z7,snacks,4.0,1,1.6,Pearl Milk Tea
09790dff6b,w21z4,5182,1a586144,6,15:49:44,0 days,71887d80,w21z7,snacks,3.5,1,1.6,Pearl Milk Tea
0995c55e48,w21z8,7178,9b7f6a6d,5,20:15:37,41 days,5b7dc54d,w21z3,italian,4.0,2,49.2,"Take Three, ALT-Rageous Feast"
09d737719b,w21z8,3473,26bc32aa,0,17:11:45,43 days,3d06a477,w21z8,japanese,3.5,1,6.4,(U.P. 21.20) Mega Combo A (Sushi)
09d737719b,w21z8,3474,0b367e99,3,17:12:42,46 days,9184b935,w21z8,chinese,3.5,1,3.2,Medium 
09d737719b,w21zg,3475,32975021,0,04:03:27,71 days,c25e7217,w21zg,snacks,4.5,1,2.0,Ban Mian  干捞板面
09d737719b,w21zg,3476,32975021,6,02:33:57,7 days,c25e7217,w21zg,snacks,4.0,1,2.0,Ban Mian  干捞板面
09d737719b,w21zg,3477,32975021,0,21:53:49,22 days,c25e7217,w21zg,snacks,4.5,1,2.8,Spinach Minced Meat Sliced Fish Soup 苋菜肉碎鱼片汤
