vendor_id,name
07c5826e,Red Grouper Sliced Fish Soup 红斑鱼片汤
bbccf3cf,Supercut Strip Loin Steak
176b38a5,109 Twin Chicken Platter
91e4e9ff,Tau Suan 豆爽
91e4e9ff,Peanut Sesame Ball 花水球
91e4e9ff,Fried 3 in 1 Chinese New Year Sweet Cake 炸年糕
91e4e9ff,Pulut Hitam
91e4e9ff,You Tiao 油条
91e4e9ff,Grass Jelly
91e4e9ff,Yellow Bean Sesame Ball 黄豆球
91e4e9ff,Butterfly 蝴蝶
91e4e9ff,Warm Soya Milk
91e4e9ff,Fried Tapioca 炸木薯
91e4e9ff,Cold
91e4e9ff,Red Bean Bun
ea3c59cf,Bittergourd Sliced Fish Soup 苦瓜鱼片汤
9edf200c,Texas Chicken Double Toast
78ce75cb,McGriddles Feast
03ebcf0a,1/2 Chicken and 2 Regular Sides
87be832d,Chicken Wing
87be832d,Chicken Mushroom'O
87be832d,Curry'O
5bc482f5,Store-selected Half Dozen
443fc12a,Fishball Noodle Set A (with whole fishcake)
443fc12a,Fishball Noodle 鱼丸面
0c80e7c8,937. Pork Diced with Sweet & Sour Sauce 糖醋咕咾肉
0c80e7c8,807. Spinach with Silver Fish 银鱼苋菜
0c80e7c8,601 Claypot Chicken & Mushroom Rice 香菇鸡粒煲仔饭
e1e118ed,Golden Trio of Mushrooms
e1e118ed,Fragrant White Rice香米
e1e118ed,Three Treasures苋菜三宝
e1e118ed,Double Roast
e1e118ed,Hot and Sour Soup酸辣汤
30af632f,Hometown Chicken Patty
30af632f,Hometown Prawn Meat Roll
b44f5b7b,Garlic Naan
b44f5b7b,Fish Curry
b44f5b7b,Tandoori Chicken
b44f5b7b,Aloo Gobi
b44f5b7b,Cheese Naan
b44f5b7b,Butter Naan
938dcba6,Superior Beef Noodles
938dcba6,Nai Bai in Oyster Sauce
938dcba6,Sliced Beef Noodles
cc71c1a4,Fresh Udon With Grilled Chicken
cc71c1a4,Egg Fried Rice With Braised Beef
cc71c1a4,Shanghai Fried Rice With Seasoned Prawns
cc71c1a4,XO Sauce Bee Tai Mak MAX
cc71c1a4,Shanghai Fried Rice With Braised Beef
cc71c1a4,Fresh Ramen With Grilled Chicken
09343b82,2 Parotta with Kurma
09343b82, Poori Plate - 2 Pcs
09343b82,M4. Chappathi & Thair Bhat
09343b82,Chappathi (3Pcs) Plate
e2a77a55,Nasi Sambal Goreng Daging
e2a77a55,Nasi Lemak Ayam
e2a77a55,Nasi Rawon
ff714269,Chicken Kothu Prata
ff714269,Vegetable Briyani
f19fbfef,Dhal
f19fbfef,Fried Chicken
f19fbfef,Chapati
f19fbfef,Kheema
fe5bdec1,Meatballs & Mashed
f3f3cbee,1. Black Pepper Beef Rice
f3f3cbee,16. Seafood Hor Fun
f3f3cbee,3. Chicken Cutlet with Rice
f3f3cbee,15. Beef Fried Rice
0f316e15,D33 Fried Wan Tan
0f316e15,D11 Thai Fried Pineapple Rice
0f316e15,321 Thai Iced Tea
0f316e15,D8 Thai Fried Vermicelli
0f316e15,D14 Hong Kong Fried Rice
174279f2,Cinnastix
0f316e15,D44 Broccoli
0f316e15,104 Beef Bolognese Spaghetti
0a38a857,Nasi Lemak Set 3
0a38a857,Bundle 1
a222c5e0,Qoo ( White Grape )白葡萄
a222c5e0,Seafood Soup 海鲜汤饭
8bc91510,Coca-Cola (1.5L)
8bc91510,Cheese Xplosion Pizza
8bc91510,6pcs Golden Roasted Drummets
8bc91510,Chilli Flakes
510494b4,Rice
510494b4,Pork Ribs Soup
e35b3263,Bur Bur Cha Cha
e35b3263,216. Almond Black Glutinous Rice
e35b3263,214. Red Bean Lotus
77492a3b,Creamy Bacon & Mushroom Alfredo
77492a3b,Alt. Wings
77492a3b,Fowl Play
43819636,L2. Chicken Teriyaki Bowl
43819636,L1. Gogiyo Black Pork Bowl
43819636,L3. Salmon Teriyaki Bowl
fbbb6785,Taro Pie
fbbb6785,Double Ultimate Angus Mushroom Swiss Meal
ebcb1490,Chocolate Iced with Sprinkles
6d3dc9ea,Curry Fish Head 咖喱鱼头
feac58e6,Set A. Kaya Toast with Butter Set
feac58e6,Fish Otah Toastwich
feac58e6,Smoked Cheese French Toast with Kaya
fee86fd0,203. Chendol Snowy Ice 浆罗绵绵冰
fee86fd0,201. Durian Snowy Ice 榴槤绵绵冰
1e7659f0,McGriddles Stack Meal
cfd0bde6,Beef Quesadilla
cfd0bde6,Black Pepper Cheese Burger
cfd0bde6,Cuban Pulled Beef Burger
02c8c14c,French Fries
02c8c14c,Chilli Parotta
02c8c14c,Chocolate Milkshake
c8da7547,The Shortcake
c8da7547,Chocolate Chip Financiers
f483a2e0,South Indian Thali
1c4416a4,Pint
ed83706d,Bedazzled
ed83706d,Berry Sweetheart
cc98b072,Single
cc98b072,Herb Grill Chicken Burger
a17a2110,Papad
a17a2110,Plain Rice
a17a2110,Masala Chicken
f536561c,2. Koo Kee Special Noodle (高记招牌面)
40cbc317,Roasted Chicken Rice
c0aee940,Regular 
31d1ddd4,Fruit Rojak
31d1ddd4,Asam Laksa GO BIG
aef02183,Stir-fried Tang Hoon
aef02183,Stir-fried Mee Sua
4a48b62a,Nasi Lemak with Chicken Otah Meatloaf + 1 Selected Drink
3a813d9f,(01-45) Century Egg Congee
cda3f256,Chicken Floss Thick Toast
cda3f256,Traditional Kaya Butter Toast Set
87a4feb3,Prosperity Beef Upsized Meal
0f2159d6,9 pcs
cc9f597e,R10. Basil Fried Rice with Chicken
86a2cb2a,Rice
e5455f02,1 Person Set Meal 单人套餐任选四类
fd3c9b89,Large
084c8993,Red Velvet Cheesecake
64597b99,4pcs Honey Roasted Wings (4pcs)
a7b2d75e,Braised Egg
a7b2d75e,Chicken Drumstick with Rice
a7b2d75e,Fragrant Rice
a7b2d75e,Single Chicken with Rice
a7b2d75e,Roasted Pork & BBQ Pork with Rice
a7b2d75e,Mama Wee Curry Chicken Drumstick Set
a7b2d75e,Mama Wee Hainanese Kou Rou Set
a7b2d75e,Bundaberg Root Beer
a7b2d75e,Homemade Lemonade
a7b2d75e,Mac & Cheese
a7b2d75e,Best of Both World
3ab4b9d8,New Chicken Nuggets (5pcs)
83b9e381,Chicken Kaarage Bento
83b9e381,Scallop Ramen
83b9e381,1pc Cha Shu Curry Ramen & Fried Chicken & Ice Lemon Tea
f4232a3c,Chick 'N' Cheese Feast
ff4e9f74,1 Ltr with 6 Toppings
fcb92f9d,Sweet & Sour Fish
fcb92f9d,Onion Omelette
fcb92f9d,Fried Belacan Kangkong
fcb92f9d,Black Pepper Beef
fcb92f9d,Deep-fried Garlic Pork
fcb92f9d,Tomyam Seafood Soup with Rice
fcb92f9d,Grilled Thai Pork Jowl
fcb92f9d,Honey Chicken with Rice
c7c7d795,Exclusive for foodpanda: Special Bundle (4-5 pax)
c7c7d795,Garlic Bread
f6741e89,Yuzu Ume Buddy Meal (U.P. $34.50)
87c2d906,Hotplate Chicken With Onion & Saba Fish 铁板洋葱鸡肉&沙巴鱼
87c2d906,Rice 饭
1d0df023,Yew Kee Set 友记鸭饭
1d0df023,2 Pax Meal 二人套餐
1f7f4738,Sliced Fish with Ginger Spring Onion Rice 姜葱鱼片饭
1f7f4738,Sambal Sotong Rice 叁巴苏东饭
3f99e91d,Half
3f99e91d,Braised Egg
e7ddc8dd,Fried Rice with Crispy Chicken
f205e2ae,Striploin Steak
2ae33ca4,Mala Xiang Guo 麻辣香锅
d285f97e,25.Oyako Don 亲子井 
d285f97e,A1. Plain Rice 白饭
d285f97e,36.Hotplate Saba Fish + Pork Set 铁板沙巴鱼+猪肉套餐 
d285f97e,35.Hotplate Saba Fish Set Meal 铁板沙巴鱼套餐 
3bec2344,Set With 2 Soft Boiled Eggs
fa02ba21,Kaya Butter Toast Set
fa02ba21,Laksa Value Meal
5ff1e204,Signature Sea Bass
52d90a7f,Thai Milk Tea
52d90a7f,Happiness Grill
81cb55cc,Matcha-Damia Shake (Iced)
77492a3b,The Hangover Pizza
f768bfa2,Pork Slices Mini Pot Bundle
3a0ed4ac,Yang Zhou Fried Rice 扬州炒饭
3a0ed4ac,Spicy Chicken 辣子鸡订
3eed4a5c,Smoky Chipotle BBQ
3eed4a5c,Rotisserie Chicken
3eed4a5c,Roasted Veggies (VG)(GF)
3eed4a5c,Quinoa Salad (VG)(GF)
3eed4a5c,Chico Slaw (VG)
4a45095d,Jumbo Tenders
e7df2969,Grilled Fish
54c63880,Prosperity Beef Upsized Meal
a9bc5b5d,Wok-fried Hor Fun with Sliced Beef 干炒牛河
a9bc5b5d,Braised Fish Maw Soup with Crab Meat & Dried Scallop 干贝蟹肉鱼鳔羹
a9bc5b5d,Salad Prawn 杂果沙律虾
a9bc5b5d,Wok-fried Spare Ribs with Coffee Sauce 咖啡排骨
d4d06744,Peanut Butter Thick Toast
d4d06744,Butter Sugar Thick Toast
797acc51,Scallop Spicy Ramen ホタテスパイシーラーメン  
e6454847,3108D 2 pax Set Meal
c78d2937,Nasi Lemak with Chicken Otah Meatloaf
c78d2937,Nasi Lemak with Stewed Beef Curry
72daed7d,Soto Ayam
4e4df8a8,Ramadan Bundle 
aa65eeb5,White Radish Pork Rib Soup With Wolfberries暖胃白萝卜排骨汤
8f393fe4,Mix & Match Your Own Dessert
deba21cf,2x Value Meal: Breakfast Deluxe + SME EVM
bc3e653d,Fishball Soup
03e8a00b,Seaweed Fries - S..
dbac58db,14. Hotplate Teriyaki Chicken with Egg 铁板照烧鸡扒蛋
dbac58db,20b. Katsu Curry Omelette Rice 猪扒咖喱蛋包饭
dbac58db,22.  Chicken Curry Rice  鸡扒咖喱饭
dbac58db,1. Salmon + Teriyaki Chicken Bento 三文鱼照烧鸡扒饭盒
dbac58db,25. Oyakodon 亲子井
dbac58db,31. Beef Bibimbap 牛肉拌饭
dbac58db,2. Salmon + Karaage Chicken Bento 三文鱼炸鸡块饭盒
55757a5c,Chicken Rice
f7e7c171,Satay Sedap
beefafd0,Satay Sedap
beefafd0,Sharing Bundle For 2 (U.P. 28.52)
9a7daaf9,Double Mushroom Swiss Meal
215ca616,Petite Ondeh Ondeh
c349716e,4.Salmon + Beef Bento 三文鱼+牛肉 饭盒  
c349716e,2.Salmon + Karaage Chicken Bento 三文鱼+炸鸡块饭盒
c349716e,5.Teriyaki Chicken + Yakitori Bento 照烧鸡扒+鸡肉串烧 
c349716e,1.Salmon + Teriyaki Chicken Bento 三文鱼+照烧鸡扒饭盒 
c349716e,4. Salmon + Chicken Bento 三文鱼+鸡肉 饭盒 
1ad28aea,Pork Ribs King Rice 排骨王饭
1ad28aea,Sweet and Sour Pork Rice 咕咾肉饭
5d99c9f8,Prosperity Beef Meal
1fd9d01a,Pad Thai Noodle with Prawn 百泰虾仁粿条
1fd9d01a,Thai Style Fried Glass Noodle 泰式炒冬粉
1fd9d01a,Steamed Seabass with Lime & Chilli in Thai Style 泰式酸辣蒸金目鲈
1fd9d01a,Fragrant Rice 白饭
3a29b0d0,Hot Fudge Sundae
3a29b0d0,Breakfast Deluxe™ Meal
4557b084,Fried Tofu Skin 炸豆皮
4557b084,Pig Skin 猪皮
4557b084,Lettuce 油麦菜
4557b084,Kuan Fen 宽粉
4557b084,Chinese style重口味
4557b084,Streaky Pork 三层肉
4557b084,Dry Mala 干锅
4557b084,Mild Spicy微辣
4557b084,No Peanut不要花生
4557b084,Less oil 少油
4557b084,Large Intestine 猪大肠
9283aa54,Beef Bowl
9283aa54,Miso Soup
7f8185c6,Mushroom Cheese Prata
7f8185c6,Double Egg Prata
2e1195ae,Yaki Salmon
b96a5d06,McSpicy® Special
b60237fa,Chicken Popper
b60237fa,HK Noodle Dry Luncheon
b60237fa,Luncheon Meat
b60237fa,Kaya & Butter
b60237fa,Lo Mai Gai
b60237fa,Soft-Boiled Eggs
83e5a508,Cold
83e5a508,White Rice 白饭
83e5a508,Regular
09bafe2d,Lam's Mushroom Minced Meat Noodles 香菇肉脞面
a00508be,1 Person Set Meal 单人套餐任选四类
dcab4878,Yakult Green Tea Large
dcab4878,Yakult Green Tea Medium
dcab4878,Mango Four Seasons Tea Medium
dcab4878,Peach Four Seasons Tea Medium
dcab4878,Honey Lemon Lime Juice Medium
acbd8e4b,Chicken Rice 鸡饭
09620a65,Instant Noodle
1b189ac3,Brown Sugar Creme Brulee Milk - Medium
1b189ac3,Chocolate Milk Tea  - Large
1b189ac3,Brown Sugar Boba Milk Tea - Large
a8ebf323,14. Yin- Yang Cup 燕麦寒天晶球鸳鸯
a8ebf323,18. AWW in One Cup  芋圆三合一
6c057f95,A2. Dough Fritters
6c057f95,C6s. Pork Tenderloin Soup
6c057f95,C7s. Pig's Kidney Soup
6c057f95,C5s. Pig's Organs Soup
6c057f95,C1s. Pork Ribs Soup
a10c880b,Roasted Duck Drumstick Rice
a10c880b,Quarter (Drumstick)
80bda4c0,8pcs Golden Roasted Drummets
80bda4c0,Chilli Flakes
6eb1990d,盐焗鸡腿 Salt Baked Chicken Thigh
6eb1990d,A La Carte
0cdfb1c7,Fried Oyster
0cdfb1c7,Fried Black Carrot Cake
7fe5a5c2,Taro Milk Tea
6c1732b0,Chick 'N' Cheese Meal
6b17c797,Asam Laksa GO BIG
42697eac,Oreo Crush
42697eac,Strawberry Lychee Ice
415498d5,Fried Carrot Cake 炸萝卜糕
b3dfebb3,Egg Fried Rice With Braised Beef
b3dfebb3,Egg Fried Rice With Seasoned Prawns
09d0d1f8,Fresh Udon With Premium Turkey Ham
09d0d1f8,Shanghai Fried Rice With Braised Beef
09d0d1f8,Egg Fried Rice With Seasoned Prawns
f1245403,3 in 1 Riceballs
f1245403,Hainanese Chicken Porridge Set 
3d2caa69,34a. Kimchi Fried Rice 泡菜炒饭
3d2caa69,22b. Chicken Curry Udon 鸡扒咖喱乌冬
3d2caa69,21a. Salmon Curry Udon 三文鱼乌冬
3d2caa69,33a. Chicken Kimchi Ramen 鸡肉泡菜拉面
cb576175,Ebi Curry Udon
cb576175,Chicken Bibimbap
0e92b9a8,N6. Hokkien Prawn Mee 福建炒虾面
cb576175,Salmon and Beef Bento
0b4dae07,1pc Chickenjoy Spaghetti VM
d759f0dd,Argentinian Grain Fed Angus Ribeye (200gm)
d759f0dd,Chicken Chop
d759f0dd,3 Piece Fish & Chips
e83daf20,黄金鸡丁饭 Golden Chicken Cube Rice
73dc5d62,Ultimate Prata Banjir Power
73dc5d62,White Rice + Chicken + Vegetable
73dc5d62,A La Carte
1f0da761,BBQ Pockett Meal
1f0da761,2 pcs Chicken Meal
1f0da761,BBQ Pockett
e1a5de58,Double Fudge Brownie Ice Blended
b9c00313,Prata Cheese
b9c00313,Special Meals
b9c00313,Mee Goreng
bd44e455,R16) Chicken Rice (Roasted/Steamed)
bd44e455,C23) Teh O Limau
bd44e455,C22) Tea
bd44e455,M05) Black Pepper Beef Hotplate Set
8f2e4fef,Sandwich Set
1ed53ba5,"Chicken, Mushroom Cream Spaghetti"
e6c18a6d,P06. HK Style Big Pork Pau
e6c18a6d,P03. HK Lotus Paste Pau
e6c18a6d,F05. HK Style Fried Wanton
e6c18a6d,F04. HK Fried Carrot Cake
e6c18a6d,P02. HK Honey Char Siew Pau
ff0edd9f,Fried Calamari with Tartar Sauce
ff0edd9f,Crispy Fried Half Spring Chicken Rice
ff0edd9f,Fries with Mayo Cheese Sauce
ff0edd9f,2 Pcs
ff0edd9f,Chilli Crab Pasta
4ed70120,Nasi Lemak with Chicken Otah Meatloaf + 1 Selected Drink
e6805d03,ICED THAI MILK TEA
e6805d03,#94.PINEAPPLE FRIED RICE (ข้าวผัดสับปะรด)
df631d19,Roti Jhon Mutton
df631d19,Nasi Goreng Chicken
f8e1e5c0,Teh (Large)
f8e1e5c0,Kopi (Large)
f8e1e5c0,Iced Homemade Barley With Lemon (Large)
f8e1e5c0,Traditional Kaya Toast
f8e1e5c0,Iced Kopi (Large)
f8e1e5c0,Iced Lemon Tea (Large)
f8e1e5c0,Iced Teh (Large)
0a38a857,Nasi Lemak Set 4
e0c61a0d,Minced Pork Noodles in Sour Soup Spicy 招牌岐山臊子面辣
e0c61a0d,Pita Bread Soaked in Lamb Soup 羊肉泡馍 (不辣)
2fadb0ae,Cheesy Fish Burger
2fadb0ae,Teriyaki Chicken Burger
a2c776f6,Stir-fried Cabbage 炝炒包菜
a2c776f6,White Rice 白米饭
a2c776f6,Edible Tree Fungus with Pork 木耳肉片
7ebe4871,Dark Chocolate Gelato Pint
7ebe4871,Cuppa Lava Cake with Ice Cream
7ebe4871,6 Inches
1332b57c,Garlic Midwings 蒜香中翅
1332b57c,Steamed Rice 白饭
1332b57c,Sliced Fish Soup 鲜鱼片汤
b0fc52a7,Thai Green Curry With Egg Toast
b0fc52a7,Thai Milk Tea
4226bdf7,DOUBLE (2pints with 6 Toppings)
4226bdf7,Congo Bongo Smoothie
06912933,Fried Mee Goreng With Chicken Wing Set
06912933,Teh C (Large)
54ca033d,白粥 Potato Porridge
54ca033d,白饭 Rice
78e7565a,Beancurd
78e7565a,Glutinous Rice
78e7565a,Soya Bean Drink
78e7565a,Tofu Fries
78e7565a,Crispy Durian Roll
78e7565a,Taiwan Honey Chicken Chop
78e7565a,Cold Grass Jelly Drink
78e7565a,Portuguese Egg Tart
73647df5,185. Milkshakes
73647df5,115. Pulut Hitam
73647df5,652. Steamed Golden Sand Bun
73647df5,Hong Kong Style Baked Rice
949aea19,C709 Thai Fragrant Steam Rice
949aea19,C208 Clear Tom Yum Chicken Soup
949aea19,C801 Red Ruby
949aea19,C901 Iced Thai Milk Tea
99299ea3,Cheese Egg Prata
99299ea3,Nasi Biryani Dum Chicken
99299ea3,Tomyam Chicken
07158d05,Milo Ice Blended
23e66443,Man Tou
23e66443,Rice
bf6ffc1c,Otah 窝咑
bf6ffc1c,Small 小
bf6ffc1c,Fresh Lime Juice 酸酐汁
bf6ffc1c,Large 大
bf6ffc1c,Siew Mai 烧卖
5e438c03,Plain Croissant
5e438c03,Soo Cheesy (NEW!)
5e438c03,Fortune Pillow 年年有芋
1aad88c1,Maggi Goreng
1aad88c1,Soup Kambing
1aad88c1,Maggi Curry
1aad88c1,Bandung
1aad88c1,Milo
593054f4,Tea with Cream
b26ed4dd,Double Egg Prata
40516520,Maguro Sushi
40516520,Salmon Sushi
40516520,Ebikko Gunkan
40516520,Maguro Sushi (Tuna)
40516520,Kake Udon
40516520,Scallop Mentai Aburi
9e2520ed,Mega San Salad
2f545e14,Value Meal
3d27f733,Maggi Noodles
3d27f733,Pork
3d27f733,Medium 中辣
3d27f733,Potato
3d27f733,Taiwanese Sausage
3d27f733,Pork Luncheon
3d27f733,Kang Kong
3d27f733,Fried Tofu Skin
7ec97058,Nasi Ayam Penyet
1b4a63c5,Fresh Milk with Brown Sugar Bubble
1b4a63c5,Double Happiness Bundle
7654c813,Char Siew And Roasted Pork Platter 叉烧烧肉拼盘
dedcb4d8,Turkey Ham & Cheese Omelette Platter Meal
6355c9e6,Popiah (1pc)
6355c9e6,Siew Mai (3pcs)
5bf39bfc,2.Oat Treasure Grass Jelly 八宝燕麦仙草冻
14c1421c,Crunchy Hazelnut
84db9eb2,Yakult Mango Green Tea
81232cc0,Wonder Melon
d01c63f1,Pearl Milk Tea
d138a54c,Iced
d138a54c,Mango Longan
d138a54c,Tadpole Bo Bo Cha Cha
1f45f4b2,Homemade Iced Lemon Tea
1f45f4b2,Pork Belly Curry Rice 卤肉咖喱饭
264fd016,Bombay Dining-Dal Tadka
264fd016,Egg Bhurji
264fd016,Kadai Prawn
264fd016,Sarson Da Saag Set
ea28ef36,Chicken 65
ea28ef36,Methi Aloo Masala
ea28ef36,Tamater Dhaniya Shorba
ea28ef36,Plain Basmati Rice
5bafb5bf,Chicken Biryani
8db5ffd3,Dahl Makani
8db5ffd3,2 pcs
d1df0064,Dry Chilli Beef with Rice
3662817b,Italian B.M.T.™ Sub
d067ee0e,Garlic Bread
d067ee0e,Chicken Pomodoro
3b558a89,22 pieces
1022c4d8,8 Piece Classic Wing Combo
f3da2a87,Thai Mango Salad
f3da2a87,Pad Thai
f3da2a87,Chicken Wings with Basil Leaves
11868a52,Cheese Xplosion Pizza
11868a52,Banana Kaya (8 slices)
fe4c487e,Fried Noodle with Butter Chicken
010872a7,Durian Kaya Pull Apart
010872a7,Hershey's Chocolate Chip Cookie (Whole)
010872a7,Garlic Mozzarella Pops
010872a7,Chicken Royale
010872a7,Exclusive for foodpanda: Special Bundle (4-5 pax)
010872a7,Baked Beefballs - Creamy Alfredo Sauce
3c395357,Thai Style Stuffed Chicken Wings Set
3c395357,Beef Burger with French Fries
7b15133d,8) Salmon Mentai Don
7b15133d,Ambra Fruit Juice
41af918c,Crispy You Tiao
41af918c,Fried Yam Rolls
0827a195,Crispy Dumpling 香脆饺子
0827a195,Soup 汤
c6ed620e,Pancakes
528314dd,Thai Red Ruby
528314dd,Thai Mango Sticky Rice
528314dd,Thai Lemongrass Drink
1aad88c1,Chicken 65 
d8689112,1 Person Set Meal 单人套餐任选四类
76aa1098,Regular
76aa1098,Make Your Own Bowl Regular
29b3f7b7,Wintermelon with Conpoy 原盅冬瓜炖瑶柱
29b3f7b7,Pearl Rice Porridge 珍珠米白粥
29b3f7b7,Collagen Jelly with Black Sugar 黑糖海燕窝
29b3f7b7,Soup Of The Day 每日老火例汤
29b3f7b7,Otah Charcoal Dough Fritters 竹炭乌达炸油条
3c5c9f3b,BBQ Pork Ribs 1/2 Slab
c1698370,R. Thai Fragrant Rice
c1698370,G5. Sambal Clams
c1698370,C1. Clear Tom Yum Soup
c1698370,H2. Thai Style Kang Kong
4e364b7b,Triple Peach Green Tea Pomelo
4e364b7b,K-Strawberry Jing Syuan 莓好时光 金萱딸기
4e364b7b,Jing Syuan Tea
8f3f16f3,26. Traditional Nyonya Chap Chye 传统娘惹杂菜
8f3f16f3,Regular
8f3f16f3,28. Plain Rice
8f3f16f3,1 Frog 一只
c6e44618,Salmon Mango Salsa
5ae908fa,M7. Sliced Fish Porridge 鱼片粥
f7e7c171, 2 X 13 Inch Thin Crust Pans (U.P. $46- 28% OFF)
0c6636c4,Curry Fish Head 咖喱鱼头
48faa95e,2.Salmon + Karaage Chicken Bento 三文鱼+炸鸡块饭盒 
cafa97e3,Popcorn Chicken
cafa97e3,Happiness Bowl
78f1dc2f,Hazelnut Milk Tea Large
78f1dc2f,Caramel Milk Tea Large
78f1dc2f,Honey Milk Tea Large
a3217010,Caramel Ice Blended®
e98eaf7f,Tuna D'Licious
e98eaf7f,Soup of the Day
5fbe55c5,Soup of the Day
5fbe55c5,Tuna D'Licious
c78d2937,Buddy Meal A: 2 X Nasi Lemak + Bergedil + 2 Drinks (U.P 25)
c78d2937,Nasi Lemak with Chicken Wing + 1 Selected Drink
cfd0bde6,Curly Fries
cfd0bde6,Roti John Nacho Cheese Beef
867e2dac,Pizza Value Meal 
1b6df3db,Rocky Coco Crunch
829ee80b,D12. Susu Halia
829ee80b,N32. Maggi Goreng
829ee80b,N35. Mee Goreng
829ee80b,D03. Teh Tarik
501bf9a5,18. Seafood Crispy Noodle
6123cb47,101 Blackball Signature Dessert
6123cb47,102. Personalize Your Dessert
16364072,Fresh Lemon Juice Large
16364072,Honey Lemon Lime Juice Large
16364072,Ovaltine Large
3a29b0d0,Hotcakes™ with Sausage Meal
3a29b0d0,Sausage Egg McMuffin® Meal
3a29b0d0,Big Breakfast® Meal
01ca5ab8,2-3 Pax Bundle (U.P $35.50)
3a2fe659,Shanghai Fried Rice With Grilled Chicken
3a2fe659,XO Sauce Bee Tai Mak With Grilled Chicken
35a8fd46,Hot and Crispy Chicken
35a8fd46,Zinger
35a8fd46,Original Recipe Chicken
3a29b0d0,Sausage McGriddles with Egg Meal
b0b259a3,Nasi Sambal Goreng
b0b259a3,Canned Beverage
250e29b0,Grilled Ribeye Steak Aglio Olio
250e29b0,Grilled Chicken Chop Aglio Olio
3f960dcf,Set L. Nasi Lemak Ayam Balado Set
cae52277,New York Cheesecake Pie
cae52277,Iced Milo®
46709d0b,A La Carte
46709d0b,Bee Hoon Goreng Combo
4fa0d80d,28. Chee Cheong Fun Prawn 猪肠粉-虾
4fa0d80d,10. Prawn Dumpling 虾饺
4fa0d80d,02. Char Siew Pau 叉烧包
4fa0d80d,09. Siew Mai 烧卖
4fa0d80d,27. Steamed Yam Cake 芋头糕
4fa0d80d,05. Chicken Pau 鸡肉包
59c98c36,Salted
59c98c36,Murtabak
59c98c36,Large
8723bd92,Chicken Briyani
8723bd92,Mutton Thosai
8723bd92,Masala Thosai
8723bd92,Egg Thosai
8723bd92,Chappathi Set with Vegetarian Curry
8723bd92,3 Eggs
5bafb5bf,Parota(2 Pcs)
106d3d81,Delux Vegetarian Set Meal
3da81a64,Chicken Masala
8717387b,(01-143) Carrot Cake Black
8563a259,Brown Sugar Milk
8563a259,Wanton Soup (10pcs)
26ae5d27,DUO Combo
26ae5d27,Mixed Combo
26ae5d27,Dendeng
543be059,Pizza Value Meal 
543be059,6 Slices - Pan (3-4 Pax)
3613129a,Turkey Bacon and Chicken Ham Carbonara
3613129a,Chicken/Seafood Aglio Olio
3613129a,Tomato Chicken/Seafood Pasta
95932292,Soursop Jelly
95932292,Caramel Egg Pudding
63958196,Passion Tea Quencher
42062d53,Cheesy Zinger Double Down Meal
e533d55f,Mutton Biryani
e533d55f,Homemade Iced Lemon Tea
e533d55f,Mint Leaf Drink
e533d55f,Fish Biryani
04373c77,Large Da Hong Pao Milk Tea + Large K-Strawberry Latte
0e584439,Hosomaki & Seafood Sushi
529a8c48,Set 4 Sambal Asam Sotong
529a8c48,Mineral Water
529a8c48,Green Tea
529a8c48,Set 3 Curry Chicken
c24efe95,Fish Rice Soup 鱼糜
9708f549,Double Set
8fc055cf,Butterfly Pea
8fc055cf,Roselle
8fc055cf,Iced Dirty Green Milk Tea
bfd19f20,934. Fizz Lemon Ribena
bfd19f20,3001. Chicken Porridge
bfd19f20,1063. Bomb Prata
f06df501,Mama Monster - DIY
2992d242,10. Prawn Dumpling 虾饺
2992d242,28. Chee Cheong Fun Prawn 猪肠粉-虾
2992d242,16. Chicken Glutinous Rice 糯米鸡
2992d242,09. Siew Mai 烧卖
2992d242,07. Custard Pau 奶黄包
2992d242,29. Chee Cheong Fun Char Siew 猪肠粉-叉烧
1ad28aea,Ginger Onion Deer Rice 姜葱鹿肉饭
550b5d45,US Beef Short Ribs
550b5d45,Combo B - Mixed Grill
acf2bdbb,Soft Boiled Egg
5f5550bc,Kaya Balls
5f5550bc,Pineapple Chicken Mini Bun (2pcs)
5f5550bc,Soft Boiled Eggs
5f5550bc,Fish Otah Toastwich
5f5550bc,Season of Peace Bundle Meal
5f5550bc,Set C. French Toast with Kaya Set
075f84d4,Brown Sugar Milk Tea
020439a9,Customized Bento
83e5a508,Home Made Iced Lemon Tea 柠檬茶冰
61534103,K-Strawberry Jing Syuan 莓好时光 金萱딸기
61534103,Brown Sugar Pearl Oat Latte 燕麦拿铁之黑糖珠
dcabf464,Q4. Vietnamese Coffee with Milk
dcabf464,Q1. Black Vietnamese Coffee
dcabf464,Q3. Homemade Iced Lemon Tea
dcabf464,Q5. Black Vietnamese Coffee
dcabf464,H1. Vietnamese Seafood Fried Rice
dcabf464,C9. Marinated Pork Balls
dcabf464,K1. Pork Intestine Porridge
beb9b141,Chicken Tandoori
4138d577,Yew Kee Set 友记鸭饭
4138d577,Braised Rice 卤饭
4138d577,Large (180g)
2033cfca,CR1. Chicken Chop & Rice 鸡扒饭套餐
4b42438c,204. Cheese Baked Sliced Fish with Fried Rice 芝士鱼片焗炒飯
4b42438c,819. Peach Juice 冰糖雪梨
483d322b,白饭 White Rice
483d322b,重庆烤鱼 Chong Qing Grilled Fish
396cc6db,Fish Otah Toastwich
396cc6db,Kaya Toast with Butter
396cc6db,Soft Boiled Eggs
